explotacion;tipo;especie;clasif;municipio;provincia;oca;huso;longitud_utm;latitud_utm;sistema_productivo;capacidad_productiva;criterio_sostenibilidad;capacidad_menos_4meses;capacidad_4_y_12meses;capacidad_machos;capacidad_hembras;capacidad
ES501517200006;Pasto;Caprino;;Luna;ZARAGOZA;EJEA DE LOS CABALLEROS;30;675074;4681746;;;;;;;10;10
ES501520000600;Producción y reproducción;Caprino;Reproducción para producción de carne;Maella;ZARAGOZA;CASPE;30;763784;4557545;;;Convencional;;;;10;10
ES501520000600;Producción y reproducción;Ovino;Reproducción para producción de carne;Maella;ZARAGOZA;CASPE;30;763784;4557545;;;Convencional;;;;20;20
ES501520000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Maella;ZARAGOZA;CASPE;30;768603;4552840;;;Convencional;;;;180;180
ES501520000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Maella;ZARAGOZA;CASPE;30;768603;4552840;;;Convencional;;;;10;10
ES501520000607;Producción y reproducción;Ovino;Reproducción para producción de carne;Maella;ZARAGOZA;CASPE;30;764581;4559707;;;Convencional;;;;496;496
ES501520000607;Producción y reproducción;Caprino;Reproducción para producción de carne;Maella;ZARAGOZA;CASPE;30;764581;4559707;;;Convencional;;;;10;10
ES501520000616;Producción y reproducción;Caprino;Cebo o Cebadero;Maella;ZARAGOZA;CASPE;30;763739;4559123;;;Convencional;10;;;;10
ES501520000616;Producción y reproducción;Ovino;Cebo o Cebadero;Maella;ZARAGOZA;CASPE;30;763739;4559123;;;Convencional;1999;;;;1999
ES501527000001;Pasto;Ovino;;Maella;ZARAGOZA;CASPE;30;762748;4556413;;;Convencional;;;;2500;2500
ES501527000001;Pasto;Caprino;;Maella;ZARAGOZA;CASPE;30;762748;4556413;;;Convencional;;;;10;10
ES501530000001;Producción y reproducción;Caprino;Reproducción para producción de carne;Magallón;ZARAGOZA;BORJA;30;634737;4633164;;;Convencional;;;;10;10
ES501530000001;Producción y reproducción;Ovino;Reproducción para producción de carne;Magallón;ZARAGOZA;BORJA;30;634737;4633164;;;Convencional;;;;1600;1600
ES501530000602;Producción y reproducción;Caprino;Reproducción para producción de carne;Magallón;ZARAGOZA;BORJA;30;627857;4632332;;;Convencional;;;;10;10
ES501530000602;Producción y reproducción;Ovino;Reproducción para producción de carne;Magallón;ZARAGOZA;BORJA;30;627857;4632332;;;Convencional;;;;522;522
ES501540000606;Producción y reproducción;Ovino;Reproducción para producción de carne;Mainar;ZARAGOZA;DAROCA;30;642536;4561916;;;;;;;552;552
ES501540000606;Producción y reproducción;Caprino;Reproducción para producción de carne;Mainar;ZARAGOZA;DAROCA;30;642536;4561916;;;;;;;10;10
ES501557200001;Pasto;Caprino;;Malanquilla;ZARAGOZA;CALATAYUD;30;594331;4603722;;;Convencional;;;;10;10
ES501557200001;Pasto;Ovino;;Malanquilla;ZARAGOZA;CALATAYUD;30;594331;4603722;;;Convencional;;;;2200;2200
ES501557200002;Pasto;Ovino;;Malanquilla;ZARAGOZA;CALATAYUD;30;591955;4606114;;;;;;;;0
ES501590000606;Producción y reproducción;Ovino;Reproducción para producción de carne;Maluenda;ZARAGOZA;CALATAYUD;30;616206;4571610;;;Convencional;;;;232;232
ES501590000606;Producción y reproducción;Caprino;Reproducción para producción de carne;Maluenda;ZARAGOZA;CALATAYUD;30;616206;4571610;;;Convencional;;;;10;10
ES501590000610;Producción y reproducción;Ovino;Reproducción para producción de carne;Maluenda;ZARAGOZA;CALATAYUD;30;613792;4570793;;;;;;;2000;2000
ES501590000610;Producción y reproducción;Caprino;Reproducción para producción de carne;Maluenda;ZARAGOZA;CALATAYUD;30;613792;4570793;;;;;;;10;10
ES501600000009;Producción y reproducción;Ovino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;628527;4639743;;;Convencional;;;;763;763
ES501600000009;Producción y reproducción;Caprino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;628527;4639743;;;Convencional;;;;10;10
ES501600000603;Producción y reproducción;Caprino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;631319;4639199;;;Convencional;;;;10;10
ES501600000603;Producción y reproducción;Ovino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;631319;4639199;;;Convencional;;;;25;25
ES501600000604;Producción y reproducción;Ovino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;631121;4638755;;;Convencional;;;;592;592
ES501600000604;Producción y reproducción;Caprino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;631121;4638755;;;Convencional;;;;10;10
ES501600000607;Producción y reproducción;Ovino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;631299;4639056;;;Convencional;;;;533;533
ES501600000607;Producción y reproducción;Caprino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;631299;4639056;;;Convencional;;;;10;10
ES501600000611;Producción y reproducción;Caprino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;631334;4639069;;;Convencional;;;;10;10
ES501600000611;Producción y reproducción;Ovino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;631334;4639069;;;Convencional;;;;811;811
ES501600000615;Producción y reproducción;Ovino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;633543;4639313;;;Convencional;;;;598;598
ES501600000615;Producción y reproducción;Caprino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;633543;4639313;;;Convencional;;;;10;10
ES501607200000;Pasto;Caprino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;628005;4640917;;;;;;;10;10
ES501607200000;Pasto;Ovino;Reproducción para producción de carne;Mallén;ZARAGOZA;BORJA;30;628005;4640917;;;;;;;25;25
ES501620000602;Producción y reproducción;Caprino;Reproducción para producción de carne;Mara;ZARAGOZA;CALATAYUD;30;623727;4571623;;;Convencional;;;;10;10
ES501620000602;Producción y reproducción;Ovino;Reproducción para producción de carne;Mara;ZARAGOZA;CALATAYUD;30;623727;4571623;;;Convencional;;;;900;900
ES501620000603;Producción y reproducción;Caprino;Reproducción para producción de carne;Mara;ZARAGOZA;CALATAYUD;30;623194;4572905;;;Convencional;;;;10;10
ES501620000604;Producción y reproducción;Caprino;Reproducción para producción de carne;Mara;ZARAGOZA;CALATAYUD;30;623488;4572127;;;;;;;10;10
ES501620000604;Producción y reproducción;Ovino;Reproducción para producción de carne;Mara;ZARAGOZA;CALATAYUD;30;623488;4572127;;;;;;;400;400
ES501630000601;Producción y reproducción;Ovino;Reproducción para producción de carne;María de Huerva;ZARAGOZA;ZARAGOZA;30;666691;4601342;;;Convencional;;;;1449;1449
ES501630000601;Producción y reproducción;Caprino;Reproducción para producción de carne;María de Huerva;ZARAGOZA;ZARAGOZA;30;666691;4601342;;;Convencional;;;;10;10
ES501637200002;Pasto;Ovino;Reproducción para producción de carne;María de Huerva;ZARAGOZA;ZARAGOZA;30;672809;4596068;;;;;;;600;600
ES501637200003;Pasto;Ovino;;María de Huerva;ZARAGOZA;ZARAGOZA;30;668518;4598926;;;;;;;1800;1800
ES501640000603;Producción y reproducción;Ovino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;693391;4586318;;;Convencional;;;;314;314
ES501640000603;Producción y reproducción;Caprino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;693391;4586318;;;Convencional;;;;10;10
ES501640000608;Producción y reproducción;Ovino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;691730;4592640;;;Convencional;;;;405;405
ES501640000610;Producción y reproducción;Ovino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;693300;4593296;;;Convencional;;;;1168;1168
ES501640000610;Producción y reproducción;Caprino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;693300;4593296;;;Convencional;;;;10;10
ES501640000613;Producción y reproducción;Caprino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;690918;4593023;;;Convencional;;;;10;10
ES501640000613;Producción y reproducción;Ovino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;690918;4593023;;;Convencional;;;;1454;1454
ES501640000614;Producción y reproducción;Caprino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;691101;4593035;;;Convencional;;;;10;10
ES501640000614;Producción y reproducción;Ovino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;691101;4593035;;;Convencional;;;;540;540
ES501640000616;Producción y reproducción;Ovino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;690367;4592858;;;Convencional;;;;100;100
ES501640000616;Producción y reproducción;Caprino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;691101;4593035;;;Convencional;;;;10;10
ES501640000618;Producción y reproducción;Ovino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;688680;4592231;;;Convencional;;;;750;750
ES501640000618;Producción y reproducción;Caprino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;688680;4592231;;;Convencional;;;;10;10
ES501640000623;Producción y reproducción;Ovino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;690702;4592571;;;;;;;500;500
ES501640000623;Producción y reproducción;Caprino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;690702;4592571;;;;;;;10;10
ES501640000624;Producción y reproducción;Ovino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;693395;4586321;;;;;;;430;430
ES501640000624;Producción y reproducción;Caprino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;693395;4586321;;;;;;;10;10
ES501647200001;Pasto;Ovino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;694779;4591492;;;;;;;190;190
ES501647200002;Pasto;Ovino;Reproducción para producción de carne;Mediana de Aragón;ZARAGOZA;ZARAGOZA;30;688549;4593362;;;;;;;400;400
ES501650000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Mequinenza;ZARAGOZA;FRAGA;30;769421;4583225;;;Convencional;;;;10;10
ES501650000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Mequinenza;ZARAGOZA;FRAGA;30;769421;4583225;;;Convencional;;;;1173;1173
ES501650000603;Producción y reproducción;Caprino;Reproducción para producción de carne;Mequinenza;ZARAGOZA;FRAGA;30;773056;4589659;;;Convencional;;;;10;10
ES501657200001;Pasto;Ovino;Reproducción para producción de carne;Mequinenza;ZARAGOZA;FRAGA;31;274180;4587550;;;;;;;900;900
ES501657200001;Pasto;Caprino;Reproducción para producción de carne;Mequinenza;ZARAGOZA;FRAGA;31;274180;4587550;;;;;;;10;10
ES501660000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;620165;4601990;;;Convencional;;;;870;870
ES501660000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;620165;4601990;;;Convencional;;;;10;10
ES501660000602;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;621284;4603935;;;Convencional;;;;636;636
ES501660000603;Producción y reproducción;Caprino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;621241;4604085;;;Convencional;;;;10;10
ES501660000603;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;621241;4604085;;;Convencional;;;;700;700
ES501660000606;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;621788;4601310;;;Convencional;;;;488;488
ES501660000606;Producción y reproducción;Caprino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;621788;4601310;;;Convencional;;;;10;10
ES501660000608;Producción y reproducción;Caprino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;618277;4600949;;;Convencional;;;;10;10
ES501660000609;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;620536;4601823;;;Convencional;;;;809;809
ES501660000613;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;620352;4601790;;;Convencional;;;;982;982
ES501660000613;Producción y reproducción;Caprino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;620352;4601790;;;Convencional;;;;10;10
ES501660000618;Producción y reproducción;Caprino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;621750;4601299;;;Convencional;;;;10;10
ES501660000618;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;621750;4601299;;;Convencional;;;;423;423
ES501660000619;Producción y reproducción;Caprino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;621242;4603879;;;Convencional;;;;10;10
ES501660000619;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;621242;4603879;;;Convencional;;;;324;324
ES501660000620;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;620763;4601576;;;Convencional;;;;528;528
ES501660000621;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;622944;4606492;;;Convencional;;;;693;693
ES501660000622;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;622897;4606609;;;Convencional;;;;600;600
ES501660000625;Producción y reproducción;Caprino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;620352;4601790;;;Convencional;;;;10;10
ES501660000625;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;620352;4601790;;;Convencional;;;;1183;1183
ES501660000626;Producción y reproducción;Caprino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;618290;4600991;;;Convencional;;;;10;10
ES501660000626;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;618290;4600991;;;Convencional;;;;845;845
ES501660000627;Producción y reproducción;Ovino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;619225;4601971;;;Convencional;;;;1182;1182
ES501660000627;Producción y reproducción;Caprino;Reproducción para producción de carne;Mesones de Isuela;ZARAGOZA;ILLUECA;30;619225;4601971;;;Convencional;;;;10;10
ES501677200001;Pasto;Ovino;Reproducción para producción de carne;Mezalocha;ZARAGOZA;CARIÑENA;30;663582;4587772;;;;;;;900;900
ES501677200001;Pasto;Caprino;Reproducción para producción de carne;Mezalocha;ZARAGOZA;CARIÑENA;30;663582;4587772;;;;;;;10;10
ES501677200002;Pasto;Ovino;Reproducción para producción de carne;Mezalocha;ZARAGOZA;CARIÑENA;30;662356;4589933;;;;;;;650;650
ES501677200002;Pasto;Caprino;Reproducción para producción de carne;Mezalocha;ZARAGOZA;CARIÑENA;30;662356;4589933;;;;;;;650;650
ES501680000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Mianos;ZARAGOZA;JACA;30;668880;4717238;;;Convencional;;;;487;487
ES501680000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Mianos;ZARAGOZA;JACA;30;668880;4717238;;;Convencional;;;;10;10
ES501687200000;Pasto;Caprino;;Mianos;ZARAGOZA;JACA;;;;;;Convencional;;;;10;10
ES501687200000;Pasto;Ovino;;Mianos;ZARAGOZA;JACA;;;;;;Convencional;;;;1200;1200
ES501687200001;Pasto;Caprino;Reproducción para producción de carne;Mianos;ZARAGOZA;JACA;30;671258;4717513;;;;;;;10;10
ES501687200001;Pasto;Ovino;Reproducción para producción de carne;Mianos;ZARAGOZA;JACA;30;671258;4717513;;;;;;;15;15
ES501687200002;Pasto;Ovino;;Mianos;ZARAGOZA;JACA;30;671385;4717243;;;;;;;750;750
ES501690000619;Producción y reproducción;Ovino;Reproducción para producción de carne;Miedes de Aragón;ZARAGOZA;CALATAYUD;30;626626;4568673;;;Convencional;;;;197;197
ES501690000619;Producción y reproducción;Caprino;Reproducción para producción de carne;Miedes de Aragón;ZARAGOZA;CALATAYUD;30;626626;4568673;;;Convencional;;;;10;10
ES501690000620;Producción y reproducción;Ovino;Reproducción para producción de carne;Miedes de Aragón;ZARAGOZA;CALATAYUD;30;631002;4565290;;;;;;;900;900
ES501690000620;Producción y reproducción;Caprino;Reproducción para producción de carne;Miedes de Aragón;ZARAGOZA;CALATAYUD;30;631002;4565290;;;;;;;10;10
ES501700000602;Producción y reproducción;Caprino;Reproducción para producción de carne;Monegrillo;ZARAGOZA;QUINTO;30;714936;4612914;;;Convencional;;;;10;10
ES501700000602;Producción y reproducción;Ovino;Reproducción para producción de carne;Monegrillo;ZARAGOZA;QUINTO;30;714936;4612914;;;Convencional;;;;350;350
ES501700000612;Producción y reproducción;Caprino;Reproducción para producción de carne;Monegrillo;ZARAGOZA;QUINTO;30;712509;4615945;;;Convencional;;;;10;10
ES501700000612;Producción y reproducción;Ovino;Reproducción para producción de carne;Monegrillo;ZARAGOZA;QUINTO;30;712509;4615945;;;Convencional;;;;250;250
ES501700000616;Producción y reproducción;Ovino;Reproducción para producción de carne;Monegrillo;ZARAGOZA;QUINTO;30;715279;4612984;;;Convencional;;;;522;522
ES501700000616;Producción y reproducción;Caprino;Reproducción para producción de carne;Monegrillo;ZARAGOZA;QUINTO;30;715279;4612984;;;Convencional;;;;10;10
ES501700000617;Producción y reproducción;Ovino;Reproducción para producción de carne;Monegrillo;ZARAGOZA;QUINTO;30;714742;4614438;;;Convencional;;;;285;285
ES501700000617;Producción y reproducción;Caprino;Reproducción para producción de carne;Monegrillo;ZARAGOZA;QUINTO;30;714742;4614438;;;Convencional;;;;10;10
ES501700000629;Producción y reproducción;Ovino;Reproducción para producción de carne;Monegrillo;ZARAGOZA;QUINTO;30;715797;4612385;;;Convencional;;;;3300;3300
ES501700000629;Producción y reproducción;Caprino;Reproducción para producción de carne;Monegrillo;ZARAGOZA;QUINTO;30;715797;4612385;;;Convencional;;;;10;10
ES501700000630;Producción y reproducción;Ovino;Reproducción para producción de carne;Monegrillo;ZARAGOZA;QUINTO;30;715323;4613242;;;Convencional;;;;2000;2000
